Model No,Brand,Control,Prog Name,Type,New CEC,New Star
Loewe INDIVIDUAL 46 COMPOSE LED 400 DR + 69409L48,LOEWE,117,LCD (LED),,125,5
Loewe INDIVIDUAL 46 COMPOSE LED 400 DR + 69409U48,LOEWE,117,LCD (LED),,125,5
Loewe INDIVIDUAL 46 SELECTION LED 200 69419B80,LOEWE,117,LCD (LED),,113,5.5
Loewe INDIVIDUAL 46 SELECTION LED 200 69419L80,LOEWE,117,LCD (LED),,113,5.5
Loewe INDIVIDUAL 46 SELECTION LED 200 69419U80,LOEWE,117,LCD (LED),,113,5.5
Loewe INDIVIDUAL 46 SELECTION LED 200 DR + 69419B47,LOEWE,117,LCD (LED),,118,5
Loewe INDIVIDUAL 46 SELECTION LED 200 DR + 69419L47,LOEWE,117,LCD (LED),,118,5
Loewe INDIVIDUAL 46 SELECTION LED 200 DR + 69419U47,LOEWE,117,LCD (LED),,118,5
Loewe INDIVIDUAL 55 COMPOSE LED 400 DR+ 69410B48,LOEWE,140,LCD (LED),,150,5.5
Loewe INDIVIDUAL 55 COMPOSE LED 400 DR+ 69410L48,LOEWE,140,LCD (LED),,150,5.5
Loewe INDIVIDUAL 55 COMPOSE LED 400 DR+ 69410U48,LOEWE,140,LCD (LED),,150,5.5
Loewe Individual Compose 46  LED 400 DR+ 69409B44,LOEWE,117,LCD (LED),,125,5
Loewe Individual Compose 46  LED 400 DR+ 69409L44,LOEWE,117,LCD (LED),,125,5
Loewe Individual Compose 46  LED 400 DR+ 69409U44,LOEWE,117,LCD (LED),,125,5
Loewe Modus 32 FULL HD+ 100 69403A75,LOEWE,80,LCD (LED),,118,2.5
Loewe Modus 32 FULL HD+ 100 69403D75,LOEWE,80,LCD (LED),,118,2.5
Loewe XELOS M 46 52449_80,LOEWE,116.846,LCD (LED),,78,7
Xelos 40 LED Media 50424T83,LOEWE,102.083,LCD (LED),,72,6
Xelos 40 LED Media 50424W83,LOEWE,102.083,LCD (LED),,72,6
